gap,spec_group,claim_type,claim_count
325,c,v6,6596
325,c,v5,8586
325,c,v4,9449
325,c,v3,4593
325,d,v1,8926
325,d,v4,8980
325,e,v1,3694
325,e,v4,14836
325,e,v5,3262
325,e,v6,10810
325,f,v3,9589
325,f,v6,4437
325,f,v4,7820
325,g,v4,12468
325,h,v3,6055
325,h,v4,6834
325,h,v5,1591
325,h,v1,8762
325,h,v7,6817
325,i,v1,14529
325,i,v5,11294
325,i,v4,6597
325,j,v6,7360
325,j,v4,3417
325,j,v1,11365
325,k,v6,2343
325,k,v1,5249
325,k,v4,1038
325,k,v5,2146
325,k,v3,12199
326,a,v5,11318
326,a,v6,5924
326,a,v3,5069
326,a,v4,5697
326,b,v5,2998
326,b,v4,4276
326,b,v3,2875
326,b,v6,12628
326,c,v1,14020
326,c,v5,7887
326,c,v4,6367
326,c,v6,6796
326,c,v3,13334
326,d,v4,10647
326,e,v4,5116
326,e,v6,2350
326,e,v1,5053
326,e,v3,14042
326,f,v6,5319
326,f,v4,8358
326,g,v3,354
326,g,v1,1
326,g,v4,2462
326,g,v6,5978
326,g,v5,13281
326,h,v4,170
326,h,v1,1380
326,h,v5,14388
326,h,v3,3267
326,i,v4,7275
326,i,v1,9808
326,i,v5,10076
326,j,v2,5024
326,j,v5,2820
326,j,v1,3430
326,j,v4,4047
326,k,v4,4134
326,k,v1,4962
326,k,v3,14727
326,k,v5,5465
326,k,v6,12840
327,a,v5,13899
327,a,v6,5120
327,a,v4,7404
327,a,v3,5517
327,a,v1,9689
327,b,v6,8198
327,b,v3,1346
327,b,v4,6778
327,b,v1,14209
327,b,v5,5631
327,c,v4,5200
327,c,v3,9888
327,c,v1,9296
327,c,v6,1353
327,c,v5,14285
327,d,v4,8165
327,d,v3,12520
327,d,v6,5115
327,e,v4,3616
327,f,v3,9190
327,f,v4,5904
327,f,v6,13843
327,g,v4,4732
327,g,v5,6902
327,h,v1,13877
327,h,v3,4860
327,h,v4,7919
327,h,v5,7783
327,i,v4,9333
327,i,v5,7702
327,i,v1,4062
327,j,v4,2691
327,j,v5,4979
327,j,v1,13619
327,j,v2,4997
327,j,v6,4408
327,k,v5,12876
327,k,v4,9427
327,k,v1,3102
327,k,v3,14659
328,a,v5,1902
328,a,v3,5881
328,a,v6,903
328,a,v1,1483
328,a,v4,13070
328,b,v4,8481
328,b,v3,5177
328,b,v5,3911
328,b,v6,10481
328,c,v3,7492
328,c,v5,3195
328,c,v1,7716
328,c,v6,5654
328,c,v4,1897
328,d,v3,10218
328,d,v4,4244
328,d,v5,9987
328,d,v6,11668
328,e,v3,8012
328,e,v4,298
328,e,v1,12075
328,e,v5,12975
328,e,v6,4331
328,f,v4,1322
328,f,v6,3811
328,g,v4,9966
328,g,v3,5134
328,g,v1,3606
328,h,v6,10599
328,h,v5,3644
328,h,v3,8399
328,h,v4,13565
328,i,v5,11911
328,i,v4,9573
328,i,v1,14240
328,i,v6,4882
328,j,v6,7216
328,j,v5,13046
328,j,v2,10329
328,j,v1,10081
328,j,v4,4494
328,k,v1,5708
328,k,v4,3030
328,k,v6,9567
328,k,v5,4749
328,k,v3,13905
329,a,v1,65
329,a,v7,10123
329,a,v6,7726
329,a,v4,13141
329,a,v5,3342
329,a,v3,10802
329,b,v3,14153
329,b,v6,4485
329,b,v5,14310
329,b,v4,12526
329,c,v4,11123
329,c,v5,10180
329,c,v1,2216
329,c,v6,3049
329,c,v3,13292
329,c,v7,3657
329,d,v4,11316
329,d,v3,1617
329,e,v4,11995
329,e,v6,4746
329,f,v4,9590
329,f,v5,14748
329,g,v5,7685
329,g,v4,10873
329,g,v1,9816
329,g,v7,7626
329,h,v7,13905
329,h,v6,12831
329,h,v1,3965
329,h,v3,7783
329,h,v5,1198
329,h,v4,9251
329,i,v1,11856
329,i,v6,1957
329,i,v4,13240
329,i,v7,5385
329,i,v5,8654
329,j,v1,14809
329,j,v6,5773
329,j,v4,13151
329,j,v3,3327
329,j,v2,5525
329,j,v5,10095
329,k,v6,9971
329,k,v1,5052
329,k,v5,2443
329,k,v4,844
330,a,v3,7463
330,a,v6,1196
330,a,v4,6474
330,a,v5,14665
330,b,v5,7713
330,b,v6,13014
330,b,v3,14374
330,b,v4,1292
330,c,v4,7440
330,c,v5,1224
330,c,v6,10447
330,c,v1,7681
330,c,v3,7973
330,d,v4,1063
330,d,v3,466
330,e,v1,7086
330,e,v4,6025
330,e,v5,10059
330,e,v6,1877
330,e,v3,7150
330,f,v6,6391
330,f,v4,2293
330,f,v5,4652
330,g,v4,11757
330,h,v3,12488
330,h,v4,8589
330,h,v7,5713
330,h,v5,12153
330,i,v1,1565
330,i,v7,5740
330,i,v5,5916
330,i,v4,12735
330,j,v6,11726
330,j,v5,98
330,j,v2,10384
330,j,v4,6251
330,j,v1,9617
330,k,v4,11772
330,k,v1,5155
330,k,v3,908
330,k,v5,1863
331,a,v4,2003
331,a,v3,3828
331,a,v6,2149
331,a,v5,3166
331,b,v4,709
331,b,v3,3966
331,b,v6,2087
331,b,v5,6619
331,c,v6,14764
331,c,v1,3339
331,c,v4,12611
331,c,v5,7193
331,c,v3,2249
331,d,v6,5790
331,d,v4,9798
331,d,v5,4053
331,d,v2,5961
331,d,v1,2109
331,e,v4,1388
331,e,v5,12784
331,f,v5,11151
331,f,v4,1636
331,f,v6,4341
331,g,v5,4627
331,g,v4,1126
331,h,v4,14783
331,h,v1,6752
331,h,v5,4688
331,h,v6,4213
331,h,v3,12940
331,i,v4,13829
331,i,v6,7123
331,i,v1,8587
331,i,v5,14561
331,j,v1,2911
331,j,v2,11708
331,j,v4,185
331,k,v4,3783
331,k,v5,11618
331,k,v3,4009
332,a,v3,2172
332,a,v4,14234
332,a,v5,3479
332,a,v6,3028
332,a,v1,13219
332,b,v5,3566
332,b,v1,4478
332,b,v3,532
332,b,v4,3021
332,b,v6,12476
332,c,v4,11581
332,c,v6,9150
332,c,v5,4510
332,c,v3,4517
332,d,v3,2877
332,d,v4,8018
332,e,v4,8986
332,e,v6,12429
332,e,v1,8305
332,e,v5,13858
332,f,v4,12669
332,g,v4,969
332,g,v5,12107
332,g,v1,7847
332,g,v3,9624
332,g,v6,10992
332,h,v4,2225
332,h,v1,14625
332,h,v3,7592
332,h,v5,4874
332,i,v1,6724
332,i,v4,2600
332,i,v6,7700
332,i,v3,9847
332,i,v5,322
332,j,v1,13286
332,j,v5,12409
332,k,v1,13659
332,k,v4,2333
332,k,v3,13926
332,k,v5,3304
333,a,v6,2238
333,a,v4,8348
333,a,v3,13241
333,a,v1,11950
333,a,v5,6936
333,b,v6,4569
333,b,v5,691
333,b,v4,9540
333,b,v3,10142
333,c,v3,1856
333,c,v6,12492
333,c,v1,5504
333,c,v4,12240
333,c,v5,7870
333,d,v5,9704
333,d,v3,925
333,d,v4,8721
333,e,v5,12963
333,e,v4,7709
333,e,v1,7653
333,e,v6,3820
333,f,v4,6094
333,h,v5,1851
333,h,v3,8041
333,h,v4,12122
333,i,v5,6500
333,i,v4,13773
333,i,v1,10603
333,j,v5,3663
333,j,v1,9053
333,j,v4,2077
333,j,v2,13605
333,k,v1,10278
333,k,v3,3570
333,k,v4,2484
333,k,v5,12089
334,a,v5,2412
334,a,v4,3300
334,a,v1,3202
334,a,v6,7125
334,a,v3,8112
334,b,v3,8548
334,b,v4,12406
334,b,v5,7696
334,b,v1,11880
334,b,v6,3762
334,c,v5,6346
334,c,v6,4609
334,c,v1,9381
334,c,v3,14846
334,c,v4,281
334,f,v4,5103
334,g,v3,2218
334,g,v4,14926
334,g,v5,6370
334,h,v3,10963
334,h,v5,3186
334,h,v1,5705
334,h,v4,4703
334,i,v6,7443
334,i,v1,7780
334,i,v4,13344
334,i,v5,5233
334,j,v4,1487
334,j,v2,7336
334,j,v1,8433
334,j,v5,4586
334,j,v6,4256
334,k,v5,1176
334,k,v4,10194
334,k,v3,872
334,k,v1,480
335,a,v1,8776
335,a,v6,7174
335,a,v3,2824
335,a,v4,2131
335,a,v5,14497
335,b,v6,2680
335,b,v1,3377
335,b,v3,8188
335,b,v4,2754
335,c,v3,10040
335,c,v5,8147
335,c,v4,11370
335,c,v1,1735
335,c,v6,9988
335,d,v4,10396
335,d,v6,12276
335,d,v5,7645
335,d,v3,2117
335,d,v2,7781
335,e,v4,7163
335,e,v6,10860
335,e,v1,8343
335,f,v6,8235
335,f,v5,9110
335,f,v4,7816
335,f,v3,9313
335,g,v3,12199
335,g,v5,6930
335,h,v3,14671
335,h,v5,9639
335,h,v4,6186
335,h,v6,10413
335,h,v7,8663
335,i,v6,4942
335,i,v1,3425
335,i,v4,10893
335,i,v5,8254
335,j,v1,10676
335,j,v5,929
335,j,v2,11909
335,j,v6,7791
335,j,v3,3538
335,j,v4,1926
335,k,v4,11877
335,k,v3,2713
335,k,v5,14499
335,k,v1,14865
336,a,v1,7598
336,a,v6,2275
336,a,v5,1545
336,a,v3,4641
336,a,v4,326
336,b,v6,13889
336,b,v3,7568
336,b,v4,13945
336,b,v5,13151
336,c,v6,10182
336,c,v4,11071
336,c,v1,2819
336,c,v3,11825
336,c,v5,5839
336,d,v2,2516
336,d,v4,10401
336,d,v6,1690
336,d,v5,3266
336,d,v3,3053
336,e,v4,8585
336,e,v6,6473
336,e,v1,9125
336,f,v4,6648
336,g,v3,2503
336,g,v5,7852
336,g,v4,6636
336,h,v6,14801
336,h,v5,4006
336,h,v3,489
336,h,v4,1009
336,i,v3,11081
336,i,v1,10669
336,i,v5,10337
336,i,v4,8973
336,i,v6,4182
336,j,v3,9018
336,j,v6,11875
336,j,v1,14677
336,j,v4,1102
336,j,v2,7231
336,j,v5,6731
336,k,v1,11736
336,k,v6,24
336,k,v4,13372
336,k,v5,10030
337,a,v5,3407
337,a,v4,11626
337,a,v3,12911
337,a,v1,9517
337,a,v6,1671
337,b,v6,9024
337,b,v4,3155
337,b,v5,13813
337,b,v3,6218
337,c,v4,3989
337,c,v1,14161
337,c,v6,13978
337,c,v3,4589
337,c,v5,1400
337,d,v5,1757
337,d,v2,8183
337,d,v4,8130
337,e,v5,14606
337,e,v1,8676
337,e,v3,10205
337,e,v4,7620
337,e,v6,125
337,f,v4,4200
337,f,v6,14054
337,g,v5,2626
337,g,v1,7784
337,g,v4,14644
337,g,v6,12245
337,g,v3,14642
337,h,v1,2661
337,h,v3,4811
337,h,v4,12709
337,h,v5,9711
337,i,v4,6234
337,i,v5,14009
337,i,v1,11034
337,i,v7,4524
337,j,v3,2727
337,j,v6,4245
337,j,v4,10720
337,j,v2,10169
337,j,v5,3456
337,j,v1,2810
337,k,v1,13618
337,k,v3,10615
337,k,v4,9237
337,k,v7,13863
337,k,v5,13943
337,k,v6,2851
338,a,v4,14647
338,a,v6,1666
338,a,v1,3488
338,a,v3,1277
338,a,v5,11513
338,b,v5,13272
338,b,v6,14180
338,b,v4,323
338,b,v3,12678
338,c,v4,100
338,c,v3,37
338,c,v6,4005
338,c,v5,12082
338,c,v1,960
338,d,v5,11182
338,d,v4,741
338,d,v2,3752
338,d,v3,8116
338,e,v3,9623
338,e,v5,7602
338,e,v4,10257
338,e,v6,4853
338,e,v1,7999
338,f,v5,2979
338,f,v4,11081
338,h,v5,7537
338,h,v6,2371
338,h,v3,12961
338,h,v4,2626
338,i,v4,12355
338,i,v6,1885
338,i,v5,6269
338,i,v1,14791
338,j,v4,1952
338,j,v1,3176
338,j,v5,2538
338,j,v2,11831
338,j,v6,11999
338,k,v6,14162
338,k,v4,13519
338,k,v3,1058
338,k,v5,3188
339,a,v5,8435
339,a,v3,13820
339,a,v4,9867
339,a,v6,4784
339,b,v3,4540
339,b,v5,4562
339,b,v4,1160
339,b,v1,7106
339,b,v6,696
339,c,v5,6428
339,c,v6,3381
339,c,v7,9523
339,c,v4,153
339,c,v1,11649
339,c,v3,10918
339,d,v6,1840
339,d,v4,11127
339,d,v3,9513
339,d,v2,8988
339,d,v5,8277
339,e,v4,14484
339,e,v3,2646
339,e,v6,3382
339,f,v4,7478
339,f,v5,7698
339,g,v5,3063
339,g,v4,1524
339,h,v5,579
339,h,v4,7816
339,h,v3,5518
339,i,v1,14242
339,i,v5,1827
339,i,v4,6335
339,i,v7,14412
339,j,v2,13459
339,j,v6,13776
339,j,v5,14321
339,j,v4,8939
339,j,v1,2644
339,j,v3,12626
339,k,v4,9865
339,k,v5,11117
339,k,v1,13293
339,k,v3,14060
340,a,v4,5520
340,a,v5,13607
340,a,v3,541
340,a,v6,2183
340,b,v3,1797
340,b,v4,12342
340,b,v5,5470
340,b,v6,12607
340,b,v1,11465
340,c,v5,13355
340,c,v1,20
340,c,v4,13288
340,c,v6,10056
340,c,v3,14332
340,d,v4,8960
340,e,v4,13037
340,e,v5,10578
340,e,v6,4553
340,e,v1,848
340,f,v4,8331
340,f,v5,12994
340,f,v6,5639
340,g,v4,884
340,g,v3,11367
340,g,v5,5577
340,h,v4,4858
340,h,v5,9990
340,h,v3,4207
340,h,v1,13149
340,i,v6,11221
340,i,v7,2538
340,i,v5,11510
340,i,v4,7724
340,i,v1,3230
340,j,v2,2813
340,j,v4,8717
340,j,v6,5499
340,k,v6,14250
340,k,v3,2707
340,k,v5,10107
340,k,v7,2275
340,k,v4,14200
340,k,v1,308
341,a,v5,14355
341,a,v6,11807
341,a,v4,1641
341,a,v3,11016
341,b,v3,12846
341,b,v6,2416
341,b,v4,12710
341,b,v5,1821
341,c,v4,3847
341,c,v5,9898
341,c,v3,1841
341,c,v6,13677
341,d,v1,302
341,d,v4,13476
341,d,v5,6181
341,e,v4,13825
341,e,v3,3382
341,e,v6,4823
341,e,v5,7490
341,f,v6,11008
341,f,v4,12774
341,g,v4,12707
341,g,v3,10541
341,h,v6,5865
341,h,v4,6208
341,h,v1,2222
341,h,v5,7317
341,h,v3,2238
341,i,v4,7924
341,i,v5,566
341,i,v6,7630
341,i,v1,10110
341,j,v4,14777
341,j,v6,4762
341,j,v1,12879
341,j,v5,7597
341,j,v2,7411
341,k,v4,14597
341,k,v1,4679
341,k,v3,13633
341,k,v5,270
342,a,v3,7367
342,a,v4,9310
342,a,v1,8234
342,a,v6,1527
342,a,v5,122
342,b,v5,10648
342,b,v1,12886
342,b,v3,1638
342,b,v4,3596
342,b,v6,12968
342,c,v4,12656
342,c,v3,3150
342,c,v1,4005
342,c,v5,8056
342,c,v6,315
342,d,v3,1696
342,d,v4,14987
342,e,v4,9604
342,e,v5,2702
342,e,v1,3875
342,e,v3,2948
342,e,v6,9959
342,f,v4,12221
342,f,v5,12886
342,f,v6,1857
342,g,v4,11288
342,h,v5,11551
342,h,v1,10266
342,h,v4,3000
342,h,v3,5234
342,i,v5,6224
342,i,v6,8008
342,i,v1,6465
342,i,v4,10688
342,j,v1,1430
342,j,v6,11206
342,j,v2,7386
342,j,v4,13530
342,j,v5,8409
342,j,v3,8003
342,k,v3,14585
342,k,v6,12907
342,k,v5,3811
342,k,v4,12561
342,k,v1,3317
343,a,v1,13790
343,a,v3,13408
343,a,v6,9970
343,a,v5,2782
343,a,v4,397
343,b,v6,4057
343,b,v5,7094
343,b,v3,14669
343,b,v4,12085
343,b,v7,1954
343,b,v1,11626
343,c,v5,8673
343,c,v3,12472
343,c,v6,1911
343,c,v1,12255
343,c,v4,13684
343,e,v1,11620
343,e,v5,2452
343,e,v3,2810
343,e,v4,4447
343,e,v6,4656
343,f,v4,3209
343,f,v6,4890
343,f,v5,7306
343,g,v5,12784
343,g,v2,5294
343,g,v6,3169
343,g,v1,3820
343,g,v3,2529
343,g,v4,14178
343,h,v7,13696
343,h,v5,624
343,h,v3,10469
343,h,v4,5505
343,h,v6,7072
343,i,v1,3867
343,i,v5,4891
343,i,v4,13143
343,i,v7,5945
343,i,v6,7659
343,j,v3,667
343,j,v4,9437
343,j,v6,10157
343,j,v2,2733
343,j,v5,774
343,j,v1,1980
343,k,v1,512
343,k,v9,13571
343,k,v4,12465
343,k,v5,8842
343,k,v6,6728
343,k,v3,6545
344,a,v3,7558
344,a,v4,11053
344,a,v5,2364
344,a,v6,13038
344,b,v5,10888
344,b,v6,9300
344,b,v4,7216
344,b,v3,12860
344,c,v4,8807
344,c,v3,14770
344,c,v1,10693
344,c,v6,15000
344,c,v5,7989
344,d,v3,2843
344,d,v4,4022
344,e,v4,5742
344,e,v3,5267
344,f,v4,320
344,g,v2,6387
344,g,v4,7311
344,g,v1,8882
344,g,v5,14186
344,g,v6,418
344,h,v3,9862
344,h,v7,8396
344,h,v5,7929
344,h,v6,3036
344,h,v4,7131
344,i,v1,11939
344,i,v4,7683
344,i,v5,13658
344,j,v2,9109
344,j,v4,14276
344,j,v1,6658
344,j,v5,5404
344,k,v3,6357
344,k,v6,6233
344,k,v5,6144
344,k,v4,3820
344,k,v1,3179
345,a,v4,706
345,a,v1,12860
345,a,v5,1224
345,a,v3,9730
345,a,v6,3052
345,b,v6,717
345,b,v5,7366
345,b,v4,1084
345,b,v3,2618
345,c,v6,14363
345,c,v5,9578
345,c,v4,540
345,c,v7,8368
345,c,v1,1089
345,c,v3,5696
345,d,v4,5022
345,e,v6,1343
345,e,v1,94
345,e,v4,4872
345,f,v6,5404
345,f,v4,1724
345,f,v5,1522
345,g,v4,1702
345,g,v2,37
345,g,v6,2248
345,g,v5,1131
345,h,v6,13214
345,h,v3,10348
345,h,v4,11868
345,h,v5,8795
345,i,v5,12204
345,i,v4,2900
345,i,v1,5360
345,j,v6,13917
345,j,v3,4905
345,j,v2,5703
345,j,v1,1157
345,j,v5,10579
345,j,v4,225
345,k,v5,13289
345,k,v1,475
345,k,v3,3585
345,k,v4,11602
345,k,v6,2556
346,a,v5,3170
346,a,v6,364
346,a,v4,10854
346,a,v1,12017
346,a,v3,6523
346,b,v3,13177
346,b,v4,14202
346,b,v5,14278
346,b,v6,149
346,c,v1,3017
346,c,v3,6807
346,c,v4,8370
346,c,v5,4792
346,c,v6,4539
346,d,v5,10784
346,d,v4,12887
346,d,v3,13036
346,e,v1,8770
346,e,v4,11732
346,e,v6,8936
346,e,v3,12436
346,f,v6,9382
346,f,v5,2813
346,f,v4,9132
346,g,v4,1484
346,g,v5,9938
346,g,v2,10703
346,h,v3,5112
346,h,v4,992
346,h,v1,768
346,h,v5,1184
346,i,v5,6914
346,i,v6,13701
346,i,v1,14124
346,i,v4,4514
346,i,v7,2523
346,j,v3,682
346,j,v1,6935
346,j,v2,12975
346,j,v5,8339
346,k,v4,7255
346,k,v3,5171
346,k,v5,10747
346,k,v1,3626
347,a,v1,1308
347,a,v5,1244
347,a,v7,6129
347,a,v3,11657
347,a,v4,5397
347,a,v6,3184
347,b,v5,14259
347,b,v1,8543
347,b,v6,6182
347,b,v4,820
347,b,v3,267
347,c,v4,2240
347,c,v5,11639
347,c,v6,13698
347,c,v1,14531
347,c,v3,5444
347,d,v4,11349
347,d,v1,3636
347,d,v3,11896
347,d,v6,5289
347,d,v5,9328
347,f,v4,2197
347,f,v6,13424
347,g,v4,8664
347,h,v1,14717
347,h,v6,8486
347,h,v4,8351
347,h,v5,307
347,h,v3,1577
347,i,v7,6388
347,i,v1,8096
347,i,v6,5518
347,i,v4,5146
347,i,v5,45
347,j,v1,2019
347,j,v5,11298
347,k,v1,1199
347,k,v6,9493
347,k,v4,11141
347,k,v5,14486
347,k,v3,13924
348,a,v6,3189
348,a,v5,11087
348,a,v4,1330
348,a,v1,6296
348,a,v3,11748
348,b,v5,6751
348,b,v4,14142
348,b,v6,10551
348,b,v3,1248
348,c,v1,2416
348,c,v5,1199
348,c,v4,2185
348,c,v3,11190
348,c,v6,12489
348,d,v1,12048
348,d,v3,10054
348,d,v4,6808
348,d,v5,1757
348,e,v4,12784
348,e,v6,7888
348,e,v1,640
348,g,v4,8798
348,g,v5,10497
348,h,v5,5240
348,h,v1,13001
348,h,v3,3005
348,h,v4,5022
348,i,v1,5363
348,i,v5,4840
348,i,v4,10738
348,j,v4,3167
348,j,v2,2634
348,j,v5,6009
348,j,v1,14534
348,k,v4,8327
348,k,v1,9170
348,k,v3,6065
348,k,v5,12889
349,a,v4,1788
349,a,v1,2060
349,a,v6,10238
349,a,v3,14341
349,a,v5,3419
349,b,v1,9079
349,b,v4,13866
349,b,v5,10616
349,b,v3,4115
349,b,v6,2865
349,c,v6,10019
349,c,v4,9698
349,c,v5,4801
349,c,v1,8937
349,c,v3,11126
349,d,v3,11678
349,d,v4,2597
349,d,v5,10241
349,e,v4,10075
349,e,v5,6332
349,e,v1,10762
349,e,v6,2675
349,e,v3,11522
349,f,v4,13801
349,g,v2,10993
349,g,v3,1943
349,g,v4,14437
349,g,v5,1091
349,h,v4,12213
349,h,v6,11858
349,h,v3,4584
349,h,v5,10339
349,h,v1,7480
349,i,v5,7316
349,i,v1,3235
349,i,v4,4842
349,i,v6,2490
349,j,v4,6706
349,j,v6,3171
349,j,v1,9681
349,j,v5,9948
349,k,v6,4137
349,k,v4,14561
349,k,v3,13861
349,k,v1,12024
349,k,v5,6253
350,a,v4,5332
350,a,v1,12192
350,a,v6,4729
350,a,v3,7513
350,a,v5,9301
350,b,v4,12144
350,b,v7,10093
350,b,v6,11762
350,b,v1,12145
350,b,v3,664
350,b,v5,13393
350,c,v4,6016
350,c,v5,5862
350,c,v6,5317
350,c,v3,5233
350,c,v1,8692
350,d,v4,6939
350,d,v5,1722
350,d,v3,11655
350,e,v5,5676
350,e,v6,13949
350,e,v3,14355
350,e,v4,12069
350,e,v1,579
350,f,v6,7766
350,f,v5,13504
350,f,v4,9941
350,g,v5,4564
350,g,v6,14969
350,g,v2,8846
350,g,v4,13317
350,g,v1,11955
350,h,v4,10643
350,h,v3,5321
350,h,v5,3285
350,i,v3,4359
350,i,v6,7991
350,i,v4,8882
350,i,v5,11798
350,i,v1,1657
350,j,v5,4712
350,j,v1,14898
350,j,v2,8172
350,j,v4,1146
350,j,v6,10889
350,k,v4,12088
350,k,v5,5262
350,k,v1,3935
350,k,v7,8492
350,k,v6,4657
350,k,v3,11808
351,a,v1,8636
351,a,v6,7449
351,a,v3,4528
351,a,v5,4728
351,a,v4,14293
351,b,v5,5754
351,b,v4,4643
351,b,v3,8886
351,b,v6,14938
351,b,v1,3319
351,c,v4,6181
351,c,v6,8392
351,c,v3,6768
351,c,v1,7668
351,c,v7,2782
351,c,v5,9901
351,d,v5,13800
351,d,v4,3091
351,d,v3,1338
351,d,v1,1824
351,d,v6,12675
351,e,v4,8970
351,e,v5,10343
351,e,v6,4269
351,f,v5,8699
351,f,v6,11109
351,f,v3,5370
351,f,v4,4717
351,g,v4,8816
351,g,v1,6551
351,g,v3,4795
351,g,v5,1632
351,g,v2,9475
351,g,v6,9678
351,h,v3,11348
351,h,v6,13068
351,h,v5,353
351,h,v4,3258
351,h,v1,5565
351,i,v4,6533
351,i,v1,7801
351,i,v5,3473
351,i,v7,539
351,i,v6,488
351,j,v4,7156
351,j,v5,13185
351,j,v1,11646
351,j,v6,2942
351,j,v2,7770
351,k,v4,845
351,k,v3,1874
351,k,v1,8867
351,k,v6,1984
351,k,v5,1408
352,a,v6,9422
352,a,v4,11445
352,a,v1,14986
352,a,v5,10268
352,a,v3,7271
352,b,v6,790
352,b,v5,11435
352,b,v3,13866
352,b,v4,3010
352,c,v1,882
352,c,v4,11134
352,c,v6,9090
352,c,v3,5631
352,c,v5,9087
352,d,v6,12738
352,d,v4,11118
352,d,v3,12015
352,e,v1,2034
352,e,v4,9435
352,e,v6,9049
352,f,v5,11686
352,f,v4,1385
352,g,v2,6082
352,g,v5,4677
352,h,v4,857
352,h,v3,7551
352,h,v6,4859
352,h,v5,5649
352,h,v1,1258
352,i,v4,6968
352,i,v1,299
352,i,v5,6465
352,j,v2,1961
352,j,v5,9156
352,j,v1,9561
352,k,v7,170
352,k,v5,115
352,k,v6,8527
352,k,v3,8562
352,k,v4,14087
352,k,v1,10159
353,a,v4,357
353,a,v5,10843
353,a,v6,9739
353,a,v3,960
353,b,v6,10112
353,b,v4,8174
353,b,v3,5989
353,b,v5,2118
353,c,v4,11154
353,c,v3,1500
353,c,v5,12703
353,c,v1,13847
353,c,v6,2973
353,d,v3,11928
353,d,v5,13835
353,d,v4,10003
353,e,v1,10247
353,e,v4,14325
353,e,v5,7713
353,e,v6,12559
353,f,v6,8734
353,f,v4,12198
353,g,v4,5813
353,g,v6,12391
353,g,v3,1711
353,g,v5,7448
353,g,v2,3414
353,h,v6,2130
353,h,v4,2253
353,h,v5,2007
353,h,v7,4126
353,h,v3,2804
353,h,v1,2211
353,i,v1,8602
353,i,v6,7395
353,i,v5,5634
353,i,v4,3918
353,j,v1,1298
353,j,v6,10607
353,j,v3,4172
353,j,v4,3744
353,j,v5,10670
353,j,v2,10680
353,k,v3,8139
353,k,v6,720
353,k,v1,11700
353,k,v4,9428
353,k,v5,12467
354,a,v6,12242
354,a,v1,9341
354,a,v4,612
354,a,v5,4279
354,a,v3,6327
354,b,v3,13743
354,b,v7,7964
354,b,v5,7159
354,b,v1,2762
354,b,v4,3253
354,b,v6,10384
354,c,v4,14742
354,c,v5,7854
354,c,v6,3515
354,c,v3,1757
354,c,v1,5948
354,d,v4,9547
354,d,v3,9732
354,d,v5,6912
354,e,v4,8027
354,e,v1,14271
354,e,v6,8439
354,f,v4,11345
354,f,v6,8444
354,f,v5,7183
354,g,v3,9493
354,g,v1,13061
354,g,v4,8685
354,h,v5,6756
354,h,v4,331
354,i,v5,14918
354,i,v4,9357
354,i,v1,14177
354,j,v5,8468
354,j,v4,13863
354,j,v6,3878
354,j,v1,335
354,j,v2,6874
354,k,v6,5724
354,k,v5,11815
354,k,v1,13870
354,k,v3,3674
354,k,v4,10882
355,a,v5,11011
355,a,v1,8536
355,a,v4,1554
355,a,v3,10318
355,a,v6,5119
355,b,v5,9183
355,b,v4,1390
355,b,v6,6882
355,b,v3,14134
355,c,v5,13278
355,c,v3,10439
355,c,v1,13218
355,c,v4,1054
355,c,v6,11076
355,e,v4,12915
355,e,v5,10105
355,g,v5,11971
355,g,v3,12161
355,h,v4,1493
355,h,v3,4722
355,h,v5,13899
355,h,v6,1721
355,i,v6,13600
355,i,v1,10151
355,i,v4,1419
355,i,v5,13371
355,j,v5,1537
355,j,v2,8999
355,j,v1,764
355,k,v1,8724
355,k,v6,8429
355,k,v4,12866
355,k,v3,5132
355,k,v5,3005
356,a,v1,10637
356,a,v6,10466
356,a,v3,10697
356,a,v5,4638
356,a,v4,6094
356,b,v5,9313
356,b,v4,8836
356,b,v6,11439
356,b,v1,2143
356,b,v3,12781
356,c,v4,2909
356,c,v5,4918
356,c,v6,14880
356,c,v1,2751
356,c,v3,10410
356,d,v2,45
356,d,v5,2694
356,d,v4,5875
356,e,v1,822
356,e,v4,8171
356,e,v6,120
356,e,v5,6018
356,f,v5,6222
356,f,v4,259
356,f,v3,1872
356,f,v6,1862
356,h,v5,2416
356,h,v1,6386
356,h,v3,5076
356,h,v4,3124
356,i,v6,7353
356,i,v4,690
356,i,v5,10345
356,i,v1,5794
356,j,v3,7633
356,j,v4,240
356,j,v5,13051
356,j,v2,13236
356,j,v1,8223
356,k,v5,12413
356,k,v1,7405
356,k,v6,6463
356,k,v4,12258
356,k,v3,5819
357,a,v1,6036
357,a,v5,6318
357,a,v4,13802
357,a,v3,11361
357,a,v6,2393
357,b,v4,8656
357,b,v7,11758
357,b,v1,6748
357,b,v3,1651
357,b,v6,12114
357,b,v5,7890
357,c,v5,14121
357,c,v6,11449
357,c,v3,13381
357,c,v1,5859
357,c,v4,14368
357,d,v5,7454
357,d,v2,7701
357,d,v3,11622
357,d,v4,12098
357,e,v4,1253
357,e,v1,8690
357,f,v6,9208
357,f,v5,10238
357,f,v4,10163
357,g,v4,3901
357,g,v6,11856
357,g,v3,3360
357,h,v1,6364
357,h,v3,14079
357,h,v6,14822
357,h,v5,760
357,h,v4,9237
